,Filename,Label,Sentence
5108,040_ES_2020-07-06_2022-05-07_11:58:28.7.txt,FISCAL POLICY,"The validity of the seals is maintained - provided for in Order EHA/3482/2007 - of November 20 - which approves certain models - various management regulations are consolidated and updated in relation to the Special Taxes on Manufacturing and with the Tax on Retail Sales of Certain Hydrocarbons- already attached to the containers and/or containers with derived beverages manufactured or imported into the European Union prior to January 1, 2021- in any case during their marketing period- with the date limit of January 1, 2023.» Single final provision."
5109,040_ES_2020-07-06_2022-05-07_11:58:28.7.txt,NONE,Entry into force.
5110,040_ES_2020-07-06_2022-05-07_11:58:28.7.txt,NONE,"This order will enter into force on the day following its publication in the ""Official State Gazette."""
5111,040_ES_2020-07-06_2022-05-07_11:58:28.7.txt,NONE,"Madrid- July 6, 2020.–The Minister of Finance- María Jesús Montero Cuadrado."
5112,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,This modification allows entities subject to Circular 4/2017 - of November 27 - to make greater use of the flexibility implicit in the EBA Guidelines on credit risk management practices of credit entities and the accounting for expected credit losses (EBA/GL/2017/06) - which indicate that the restructuring or refinancing of an operation is a factor - among others - that entities will analyze to assess whether or not there has been a significant increase in risk of credit of the operation.
5113,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,This same flexibility is also implicit in the European accounting framework made up of the International Financial Reporting Standards adopted in the European Union (IFRS-EU).
5114,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,In accordance with IFRS-EU 9 - on financial instruments - the modifications of credit operations could be classified in stage 1 (equivalent to the normal risk category) if they have not experienced a significant increase in their credit risk.
5115,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Within the framework of IFRS-EU 9 - the change introduced by this circular is that the existence of financial difficulties of the debtor is now considered a rebuttable presumption of a significant increase in the credit risk of the modified operation - instead of implying automatically that the aforementioned increase has occurred.
5116,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,For this reason- the modification introduced by this circular allows to maintain compatibility with IFRS-EU 9.
5117,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Finally- it should be remembered that this modification also affects credit financial institutions by virtue of the reference to the criteria of Circular 4/2017- of November 27- which is made in Circular 4/2019- of November 26 - to financial credit establishments - on standards of public and reserved financial information - and models of financial statements.
5118,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,II This circular consists of a normative transitional provisions and a final provision.
5119,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"The single rule includes the modifications that need to be introduced in Annex 9 - on ""Analysis and coverage of credit risk"" - of Circular 4/2017 - of November 27 - so that restructured-refinanced or refinancing credit operations they do not necessarily have to be classified as normal risk under special surveillance when their classification as doubtful risk does not correspond."
5120,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Such operations could continue to be classified as normal risk as long as the entity justifies not having identified a significant increase in credit risk since its initial recognition.
5121,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"The first transitory provision establishes that the entities will adapt - when necessary - their accounting methodologies, procedures and practices to apply the modifications included in this circular as of June 30, 2020 at the latest."
5122,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,"However- entities may choose to apply them from March 31, 2020."
5123,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,The amendment introduced by this circular will be applied prospectively to all restructuring or refinancing - including both operations carried out prior to the date of its first application and new operations carried out after said date (in the context of COVID-19 or once this situation is overcome).
5124,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,"The prospective application of the amendment implies that the entities will not have to review either the classification or the credit risk coverage of the operations in the financial information of reference dates prior to June 30, 2020 (or - as the case may be - as of March 31, 2020)- nor resubmit the accounting information corresponding to those dates or rewrite the comparative information for 2019."
5125,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,The second transitory provision establishes the regime for the application of this circular for the first time to the public and confidential financial statements - in a manner consistent with its first application to the annual accounts.
5126,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,"Lastly - in accordance with the sole final provision - this circular will enter into force on the day following its publication in the ""Official State Gazette""."
5127,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,III This circular meets the principles of good regulation required by article 129 of Law 39/2015 - of October 1 - of the common administrative procedure of Public Administrations.
5128,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"Regarding the principles of necessity and effectiveness stipulated in said law - this circular is limited to introducing the necessary modifications in annex 9 - on ""Analysis and coverage of credit risk"" - of Circular 4/2017 - of November 27 - so that restructured-refinanced or refinancing operations do not necessarily have to be classified as normal risk under special surveillance when their classification as doubtful risk does not correspond- thus allowing entities to make greater use of the flexibility provided for in the EBA Guidelines/ GL/2017/06."
5129,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,In this way - it is easier for entities to grant new financing or change the contractual conditions of the financing already granted to companies and households.
5130,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Regarding the principle of proportionality - the modifications introduced in Circular 4/2017 - of November 27 - allow Spanish entities to make greater use of the flexibility provided for in the EBA/GL/2017/06 Guidelines - in terms similar to the entities of other EU countries.
5131,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"These amendments relax the requirements for credit risk classification of a specific type of credit operations, so that entities would not have to change their accounting practices if they do not consider it appropriate to refute the presumption that these operations should be classified as normal risk in special surveillance."
5132,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,Regarding the principles of legal certainty and administrative efficiency - they are achieved by prescribing Circular 4/2017 - of November 27 - a stable accounting regulation - predictable - complete and clear for entities.
5133,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,The modifications introduced by this circular represent a greater alignment with the provisions of the EBA/GL/2017/06 Guidelines- maintaining compatibility with IFRS-EU 9.
5134,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,In application of the principle of transparency - sections 1 and 2 of article 133 of Law 39/2015 - of October 1 - on Common Administrative Procedure - provide for prior public consultation - hearing and public information.
5135,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,However- the paragraph4 of the aforementioned article 133 contemplates the possibility of dispensing with said procedures when there are serious reasons of public interest that justify it - as well as dispensing with prior consultation when the regulatory proposal does not have a significant impact on economic activity - does not impose obligations relevant to recipients or regulate partial aspects of a subject.
5136,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,"During the processing of this circular, consultation procedures have been dispensed with - hearing and public information - in the first place - because there is a particularly serious public interest that justifies it."
5137,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,Given the public health emergency situation - and its exceptional economic effects - the immediate entry into force of the regulation is necessary - to contribute as soon as possible to maintaining financing for the real economy - mitigating the disturbances that the economy is experiencing Spanish.
5138,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,Secondly - this circular does not impose any additional obligation on entities on how to classify their credit operations.
5139,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,On the contrary - it makes the application of the rule more flexible by allowing them now to refute the presumption that certain credit operations should be classified as normal risk under special surveillance.
5140,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,In fact - entities may maintain their current accounting practices if they consider it appropriate not to rebut such a presumption.
5141,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Thirdly - the modification introduced by this circular is limited to a specific aspect - giving greater flexibility - without causing a change in the accounting regime.
5142,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"The Bank of Spain is empowered to establish and modify the accounting standards of credit institutions - in accordance with the provisions of the Order of the Ministry of Economy and Finance of March 31, 1989 - which empowers the Bank of Spain to establish and modify the accounting standards of credit institutions."
5143,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,NONE,Consequently - in use of the powers granted to it - the Governing Council of the Bank of Spain - at the proposal of the Executive Commission - and in accordance with the Council of State - has approved this circular - which contains the following regulations: Single rule.
5144,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,Modification of Circular 4/2017 - of November 27 - to credit institutions - on public and reserved financial information standards - and models of financial statements.
5145,033_ES_2020-06-11_2022-05-07_11:58:28.3.txt,FINANCIAL POLICY: RESTRUCTURING OF LOAN TERMS,"The following changes are introduced in annex 9- on ""Analysis and coverage of credit risk""- of Circular 4/2017- of November 27: a) Point 24- is modified, which is worded in the following terms: «24."
